canyon_id,road_id,width,avg_height,aspect_ratio,road_length,orientation_rad,lat,lon
242671,300868,15.0,12.0,0.8,29.112818539721832,-1.5956531164704977,45.48420445,9.188045249999998
242672,300869,15.0,12.0,0.8,29.112818539721832,1.5459395371192957,45.48420445,9.188045249999998
57004,73864,15.0,13.0,0.8666666666666667,74.44532473938162,2.6413225791042927,45.483706649999995,9.191330299999999
47840,62527,15.0,25.25,1.6833333333333331,6.41691677439686,-1.5985563975097865,45.4829168,9.190387499999998
224154,276095,15.0,25.25,1.6833333333333331,6.41691677439686,1.5430362560800066,45.4829168,9.190387499999998
57003,73863,15.0,13.0,0.8666666666666667,21.817857582091293,-2.488477773430404,45.483846140187275,9.191372291069317
44907,58395,15.0,28.125,1.875,15.221021523034578,0.3150011953422038,45.482810101224786,9.18967163499063
146212,184876,15.0,28.125,1.875,15.221021523034578,-2.8265914582475893,45.482810101224786,9.18967163499063
134588,170820,15.0,25.25,1.6833333333333331,5.070560252839024,1.9556406357127416,45.48281029729364,9.189745145313474
146213,184877,15.0,25.25,1.6833333333333331,5.070560252839024,-1.1859520178770513,45.48281029729364,9.189745145313474
117027,149572,15.0,28.125,1.875,6.643622433291216,3.014589018208909,45.48283794999999,9.189330199999999
152734,193041,15.0,28.125,1.875,6.643622433291216,-0.1270036353808845,45.48283794999999,9.189330199999999
117031,149576,15.0,29.33333333333333,1.9555555555555555,3.5036962443396806,-0.1318026701268172,45.482842003120155,9.189284995741787
152735,193042,15.0,29.33333333333333,1.9555555555555555,3.5036962443396806,3.009789983462976,45.482842003120155,9.189284995741787
117030,149575,15.0,29.33333333333333,1.9555555555555555,4.156139678506986,3.0074837438256727,45.482845250000004,9.1892509
117033,149578,15.0,29.33333333333333,1.9555555555555555,4.156139678506986,-0.1341089097641207,45.482845250000004,9.1892509
16087,20379,15.0,31.0,2.066666666666667,25.037786792887445,-1.2430662936964814,45.48362325,9.18808
242620,300813,15.0,34.0,2.2666666666666666,14.96195591325222,1.73267610831902,45.48456080085926,9.188181444408979
242678,300875,15.0,12.0,0.8,7.559011223891035,0.9910286535790956,45.48450852720337,9.188143641450162
242677,300874,15.0,12.0,0.8,23.29746441885514,0.7223444086865969,45.48443374888019,9.188090132530354
242619,300812,15.0,34.0,2.2666666666666666,8.392895732655012,1.73267610831902,45.484556314189206,9.1881600331774
61999,80296,15.0,28.125,1.875,8.577079105602355,1.4458759074373966,45.48281379638495,9.18929582024805
152736,193043,15.0,28.125,1.875,8.577079105602355,-1.6957167461523968,45.48281379638495,9.18929582024805
44908,58396,15.0,28.125,1.875,20.964134112926917,-3.045131284262343,45.482787207268586,9.189513133880027
9517,11280,15.0,28.125,1.875,20.964134112926917,0.0964613693274499,45.482787207268586,9.189513133880027
