canyon_id,road_id,width,avg_height,aspect_ratio,road_length,orientation_rad,lat,lon
43,17487,15.0,17.25,1.15,16.738190754969708,2.510505121433306,45.48415040000858,9.206944899999998
44,17488,15.0,18.0,1.2,12.991329962263896,-0.6314430815470972,45.484095150005174,9.207052699999998
45,17489,15.0,17.27777777777778,1.151851851851852,13.593628975146345,1.0392058989031292,45.48415620578286,9.207036536010001
46,17493,6.0,17.928571428571427,2.9880952380952377,10.36649489505763,0.9039240114526164,45.486399750005845,9.207940899999999
47,17494,15.0,17.5625,1.1708333333333334,97.0126256027411,2.5100765991451457,45.48655443108413,9.207560379964434
48,17496,15.0,12.55,0.8366666666666667,328.2173301817761,-0.6133460324908325,45.48740158768856,9.20568097856855
49,17813,15.0,14.0,0.9333333333333332,5.310380876499876,-2.644484712783415,45.484867227192595,9.205158950103085
50,17814,15.0,12.25,0.8166666666666667,18.073085127436567,1.5564225442261126,45.484928769314,9.205166409150719
51,17821,15.0,14.0,0.9333333333333332,9.29830416388118,2.5158114768356814,45.486790050002604,9.20692085
52,17822,15.0,13.6,0.9066666666666666,13.491742138408338,-0.6262316977380918,45.48674800000549,9.2070038
53,17823,15.0,14.0,0.9333333333333332,14.476095049060106,-2.1337400120589347,45.486734350013194,9.20692
54,17824,15.0,14.0,0.9333333333333332,13.053933137911304,-0.6249705099309864,45.48667175000513,9.20693285
55,17825,6.0,11.25,1.875,9.02917597618988,-1.8275837379879596,45.48666830000671,9.206874999999998
56,17826,15.0,7.0,0.4666666666666667,7.216074877418061,-0.6526622377317232,45.48552920000169,9.206091749999999
57,17827,15.0,24.0,1.6,158.06293648579395,0.94838332322041,45.48560450145155,9.207120799999998
58,17829,15.0,24.8,1.653333333333333,23.19573371002344,-0.6490528416452486,45.485155950835576,9.206789900885488
59,17871,15.0,17.928571428571427,1.1952380952380952,13.262409911773537,0.9229123400223658,45.486340800009835,9.207876149999999
60,17872,15.0,20.428571428571427,1.3619047619047615,13.829815465226606,-0.629802919882214,45.486281850005845,9.207890399999998
61,17873,15.0,18.0,1.2,109.70795962131334,2.4962024967595493,45.486515394955966,9.20744665145455
62,17919,15.0,13.85,0.9233333333333332,248.7262070071366,0.1813342323786543,45.48555378028737,9.211176928772256
63,17921,15.0,21.0,1.4,9.087989037888503,1.3061336059408155,45.48543912480019,9.210087771472937
64,20470,15.0,13.5,0.9,10.679580904338216,0.9678850244082812,45.48676250000681,9.2072359
65,20471,15.0,13.666666666666666,0.9111111111111112,13.585033926879596,2.4868517406377206,45.48676085000603,9.2071603
66,20475,15.0,21.6,1.4400000000000002,14.205079241372292,0.9760281771041054,45.48604595001218,9.20757045
67,20476,15.0,21.6,1.4400000000000002,9.098896612185555,2.508576016404427,45.486099950002554,9.207573249999998
68,20477,15.0,20.642857142857142,1.3761904761904762,23.40512102325723,0.948829512350404,45.48614290003185,9.20766745
